"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 07:50:49 GMT 2021","Wed Sep 08 07:50:49 GMT 2021","662","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Wed Sep 08 07:51:23 GMT 2021","Wed Sep 08 07:51:23 GMT 2021","418","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 08 07:50:59 GMT 2021","Wed Sep 08 07:50:59 GMT 2021","966","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 08 07:51:11 GMT 2021","Wed Sep 08 07:51:12 GMT 2021","1278","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Wed Sep 08 07:50:59 GMT 2021","Wed Sep 08 07:50:59 GMT 2021","932","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 08 07:51:16 GMT 2021","Wed Sep 08 07:51:17 GMT 2021","1624","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Wed Sep 08 07:51:16 GMT 2021","Wed Sep 08 07:51:17 GMT 2021","1290","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 08 07:50:59 GMT 2021","Wed Sep 08 07:51:00 GMT 2021","1681","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 08 07:51:16 GMT 2021","Wed Sep 08 07:51:17 GMT 2021","1414","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Wed Sep 08 07:51:23 GMT 2021","Wed Sep 08 07:51:23 GMT 2021","855","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 08 07:50:49 GMT 2021","Wed Sep 08 07:50:49 GMT 2021","323","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 08 07:51:11 GMT 2021","Wed Sep 08 07:51:12 GMT 2021","1318","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 08 07:51:41 GMT 2021","Wed Sep 08 07:51:41 GMT 2021","513","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Wed Sep 08 07:51:41 GMT 2021","Wed Sep 08 07:51:41 GMT 2021","404","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 08 07:51:16 GMT 2021","Wed Sep 08 07:51:17 GMT 2021","1292","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 08 07:51:16 GMT 2021","Wed Sep 08 07:51:17 GMT 2021","1271","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 08 07:50:47 GMT 2021","Wed Sep 08 07:50:48 GMT 2021","1209","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Wed Sep 08 07:50:49 GMT 2021","Wed Sep 08 07:50:50 GMT 2021","1232","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 08 07:50:49 GMT 2021","Wed Sep 08 07:50:50 GMT 2021","1106","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 08 07:50:55 GMT 2021","Wed Sep 08 07:50:56 GMT 2021","1254","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
