"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 17 09:50:46 GMT 2021","Wed Nov 17 09:50:48 GMT 2021","2407","TodoMVC - React","Routing","","","","should allow me to display active items",""
"passed","Wed Nov 17 09:50:26 GMT 2021","Wed Nov 17 09:50:29 GMT 2021","3348","TodoMVC - React","Editing","","","","should trim entered text",""
"passed","Wed Nov 17 09:50:15 GMT 2021","Wed Nov 17 09:50:17 GMT 2021","2282","TodoMVC - React","Item","","","","should allow me to un-mark items as complete",""
"passed","Wed Nov 17 09:50:38 GMT 2021","Wed Nov 17 09:50:41 GMT 2021","2349","TodoMVC - React","Clear completed button","","","","should remove completed items when clicked",""
"passed","Wed Nov 17 09:51:40 GMT 2021","Wed Nov 17 09:51:42 GMT 2021","1985","todo page","New Todo","","","","should allow me to add todo items",""
"passed","Wed Nov 17 09:51:44 GMT 2021","Wed Nov 17 09:51:45 GMT 2021","1384","todo page","New Todo","","","","should clear text input field when an item is added",""
"passed","Wed Nov 17 09:50:31 GMT 2021","Wed Nov 17 09:50:34 GMT 2021","2674","TodoMVC - React","Editing","","","","should cancel edits on escape",""
"passed","Wed Nov 17 09:50:59 GMT 2021","Wed Nov 17 09:51:02 GMT 2021","2056","TodoMVC - React","Contrast","","","","has good contrast with several todos",""
"passed","Wed Nov 17 09:50:36 GMT 2021","Wed Nov 17 09:50:38 GMT 2021","2356","TodoMVC - React","Clear completed button","","","","should display the correct text",""
"passed","Wed Nov 17 09:50:53 GMT 2021","Wed Nov 17 09:50:56 GMT 2021","2722","TodoMVC - React","Routing","","","","should allow me to display all items",""
"passed","Wed Nov 17 09:50:34 GMT 2021","Wed Nov 17 09:50:36 GMT 2021","1599","TodoMVC - React","Counter","","","","should display the current number of todo items",""
"passed","Wed Nov 17 09:51:48 GMT 2021","Wed Nov 17 09:51:49 GMT 2021","1637","todo page","New Todo","","","","should trim text input",""
"passed","Wed Nov 17 09:50:23 GMT 2021","Wed Nov 17 09:50:26 GMT 2021","2746","TodoMVC - React","Editing","","","","should save edits on blur",""
"passed","Wed Nov 17 09:49:49 GMT 2021","Wed Nov 17 09:49:51 GMT 2021","2225","","Adding a todo item","","","","displays the item as as a todo",""
"passed","Wed Nov 17 09:51:35 GMT 2021","Wed Nov 17 09:51:36 GMT 2021","1239","todo page","When page is initially opened","","","","the cursor should have focus on the todo input field",""
"passed","Wed Nov 17 09:50:58 GMT 2021","Wed Nov 17 09:50:59 GMT 2021","1201","TodoMVC - React","Contrast","","","","has good contrast when empty",""
"passed","Wed Nov 17 09:50:08 GMT 2021","Wed Nov 17 09:50:10 GMT 2021","2596","TodoMVC - React","Mark all as completed","","","","should allow me to clear the complete state of all items",""
"passed","Wed Nov 17 09:50:13 GMT 2021","Wed Nov 17 09:50:15 GMT 2021","2102","TodoMVC - React","Item","","","","should allow me to mark items as complete",""
"passed","Wed Nov 17 09:51:25 GMT 2021","Wed Nov 17 09:51:26 GMT 2021","1259","","todo creation field","","","","should have the placeholder text ""What needs to be done?""",""
"passed","Wed Nov 17 09:50:56 GMT 2021","Wed Nov 17 09:50:58 GMT 2021","2315","TodoMVC - React","Routing","","","","should highlight the currently applied filter",""
"passed","Wed Nov 17 09:51:37 GMT 2021","Wed Nov 17 09:51:38 GMT 2021","1113","todo page","When page is initially opened","","","","should contain the todos creation field",""
"passed","Wed Nov 17 09:51:36 GMT 2021","Wed Nov 17 09:51:37 GMT 2021","999","todo page","When page is initially opened","","","","should have the heading ""todos""",""
"passed","Wed Nov 17 09:51:38 GMT 2021","Wed Nov 17 09:51:39 GMT 2021","702","todo page","When page is initially opened","","","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Nov 17 09:50:20 GMT 2021","Wed Nov 17 09:50:23 GMT 2021","2464","TodoMVC - React","Editing","","","","should hide other controls when editing",""
"passed","Wed Nov 17 09:50:10 GMT 2021","Wed Nov 17 09:50:13 GMT 2021","2731","TodoMVC - React","Mark all as completed","","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Nov 17 09:51:49 GMT 2021","Wed Nov 17 09:51:51 GMT 2021","1193","todo page","New Todo","","","","should show #main and #footer when items added",""
"passed","Wed Nov 17 09:50:41 GMT 2021","Wed Nov 17 09:50:43 GMT 2021","2189","TodoMVC - React","Clear completed button","","","","should be hidden when there are no items that are completed",""
"passed","Wed Nov 17 09:50:04 GMT 2021","Wed Nov 17 09:50:07 GMT 2021","3824","TodoMVC - React","Mark all as completed","","","","should allow me to mark all items as completed",""
"passed","Wed Nov 17 09:50:17 GMT 2021","Wed Nov 17 09:50:20 GMT 2021","2850","TodoMVC - React","Item","","","","should allow me to edit an item",""
"passed","Wed Nov 17 09:50:43 GMT 2021","Wed Nov 17 09:50:46 GMT 2021","2718","TodoMVC - React","Persistence","","","","should persist its data",""
"passed","Wed Nov 17 09:51:42 GMT 2021","Wed Nov 17 09:51:44 GMT 2021","1952","todo page","New Todo","","","","adds items",""
"passed","Wed Nov 17 09:51:45 GMT 2021","Wed Nov 17 09:51:48 GMT 2021","2281","todo page","New Todo","","","","should append new items to the bottom of the list",""
"passed","Wed Nov 17 09:51:39 GMT 2021","Wed Nov 17 09:51:40 GMT 2021","836","todo page","No Todos","","","","should hide #main and #footer",""
"passed","Wed Nov 17 09:50:48 GMT 2021","Wed Nov 17 09:50:51 GMT 2021","2783","TodoMVC - React","Routing","","","","should respect the back button",""
"passed","Wed Nov 17 09:50:29 GMT 2021","Wed Nov 17 09:50:31 GMT 2021","2443","TodoMVC - React","Editing","","","","should remove the item if an empty text string was entered",""
"passed","Wed Nov 17 09:50:51 GMT 2021","Wed Nov 17 09:50:53 GMT 2021","2296","TodoMVC - React","Routing","","","","should allow me to display completed items",""
