"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 15 12:26:15 GMT 2021","Wed Sep 15 12:26:15 GMT 2021","401","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 15 12:25:54 GMT 2021","Wed Sep 15 12:25:55 GMT 2021","1690","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Wed Sep 15 12:25:46 GMT 2021","Wed Sep 15 12:25:47 GMT 2021","1410","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 15 12:25:41 GMT 2021","Wed Sep 15 12:25:41 GMT 2021","997","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 15 12:25:54 GMT 2021","Wed Sep 15 12:25:55 GMT 2021","1263","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 15 12:26:08 GMT 2021","Wed Sep 15 12:26:09 GMT 2021","1326","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 15 12:25:41 GMT 2021","Wed Sep 15 12:25:41 GMT 2021","749","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 15 12:25:54 GMT 2021","Wed Sep 15 12:25:55 GMT 2021","1837","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 15 12:26:03 GMT 2021","Wed Sep 15 12:26:04 GMT 2021","1334","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 15 12:25:54 GMT 2021","Wed Sep 15 12:25:55 GMT 2021","1500","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
