"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 10:48:21 GMT 2021","Wed Sep 08 10:48:21 GMT 2021","394","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 08 10:47:25 GMT 2021","Wed Sep 08 10:47:25 GMT 2021","387","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 08 10:48:21 GMT 2021","Wed Sep 08 10:48:21 GMT 2021","533","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Wed Sep 08 10:47:55 GMT 2021","Wed Sep 08 10:47:56 GMT 2021","1704","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Wed Sep 08 10:47:50 GMT 2021","Wed Sep 08 10:47:51 GMT 2021","1316","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 08 10:47:32 GMT 2021","Wed Sep 08 10:47:33 GMT 2021","1769","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 08 10:47:37 GMT 2021","Wed Sep 08 10:47:38 GMT 2021","1089","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 08 10:48:21 GMT 2021","Wed Sep 08 10:48:21 GMT 2021","429","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 08 10:47:25 GMT 2021","Wed Sep 08 10:47:26 GMT 2021","1190","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 08 10:47:55 GMT 2021","Wed Sep 08 10:47:56 GMT 2021","1303","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 08 10:48:02 GMT 2021","Wed Sep 08 10:48:02 GMT 2021","933","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 08 10:47:32 GMT 2021","Wed Sep 08 10:47:33 GMT 2021","1481","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Wed Sep 08 10:47:49 GMT 2021","Wed Sep 08 10:47:49 GMT 2021","762","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Wed Sep 08 10:48:16 GMT 2021","Wed Sep 08 10:48:16 GMT 2021","547","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 08 10:47:25 GMT 2021","Wed Sep 08 10:47:25 GMT 2021","725","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Wed Sep 08 10:47:55 GMT 2021","Wed Sep 08 10:47:56 GMT 2021","1309","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 08 10:47:41 GMT 2021","Wed Sep 08 10:47:42 GMT 2021","1647","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Wed Sep 08 10:47:25 GMT 2021","Wed Sep 08 10:47:26 GMT 2021","1227","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 08 10:47:23 GMT 2021","Wed Sep 08 10:47:24 GMT 2021","1084","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Wed Sep 08 10:47:37 GMT 2021","Wed Sep 08 10:47:38 GMT 2021","1285","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 08 10:48:02 GMT 2021","Wed Sep 08 10:48:02 GMT 2021","360","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 08 10:47:24 GMT 2021","Wed Sep 08 10:47:24 GMT 2021","549","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 08 10:47:55 GMT 2021","Wed Sep 08 10:47:56 GMT 2021","1336","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 08 10:47:41 GMT 2021","Wed Sep 08 10:47:42 GMT 2021","1382","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 08 10:47:41 GMT 2021","Wed Sep 08 10:47:42 GMT 2021","1399","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Wed Sep 08 10:47:41 GMT 2021","Wed Sep 08 10:47:42 GMT 2021","1786","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 08 10:47:37 GMT 2021","Wed Sep 08 10:47:38 GMT 2021","1994","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 08 10:47:55 GMT 2021","Wed Sep 08 10:47:56 GMT 2021","1512","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Wed Sep 08 10:48:21 GMT 2021","Wed Sep 08 10:48:21 GMT 2021","398","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 08 10:47:25 GMT 2021","Wed Sep 08 10:47:25 GMT 2021","858","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 08 10:47:54 GMT 2021","Wed Sep 08 10:47:55 GMT 2021","1240","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Wed Sep 08 10:47:32 GMT 2021","Wed Sep 08 10:47:33 GMT 2021","1779","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Wed Sep 08 10:47:41 GMT 2021","Wed Sep 08 10:47:42 GMT 2021","1515","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Wed Sep 08 10:47:50 GMT 2021","Wed Sep 08 10:47:51 GMT 2021","1315","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Wed Sep 08 10:47:50 GMT 2021","Wed Sep 08 10:47:51 GMT 2021","1266","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Wed Sep 08 10:47:16 GMT 2021","Wed Sep 08 10:47:17 GMT 2021","1029","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 08 10:47:25 GMT 2021","Wed Sep 08 10:47:26 GMT 2021","1392","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 08 10:47:25 GMT 2021","Wed Sep 08 10:47:25 GMT 2021","931","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
