"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 08:41:10 GMT 2021","Wed Sep 08 08:41:11 GMT 2021","1871","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Wed Sep 08 08:41:41 GMT 2021","Wed Sep 08 08:41:41 GMT 2021","329","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 08 08:40:38 GMT 2021","Wed Sep 08 08:40:39 GMT 2021","1238","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 08 08:41:04 GMT 2021","Wed Sep 08 08:41:05 GMT 2021","1633","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 08 08:40:38 GMT 2021","Wed Sep 08 08:40:38 GMT 2021","941","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 08 08:41:41 GMT 2021","Wed Sep 08 08:41:41 GMT 2021","434","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 08 08:40:43 GMT 2021","Wed Sep 08 08:40:44 GMT 2021","1609","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Wed Sep 08 08:40:49 GMT 2021","Wed Sep 08 08:40:50 GMT 2021","1167","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 08 08:40:43 GMT 2021","Wed Sep 08 08:40:44 GMT 2021","1751","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 08 08:40:38 GMT 2021","Wed Sep 08 08:40:38 GMT 2021","336","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 08 08:41:10 GMT 2021","Wed Sep 08 08:41:11 GMT 2021","1645","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
