"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 09:14:34 GMT 2021","Wed Sep 08 09:14:35 GMT 2021","1577","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Wed Sep 08 09:14:57 GMT 2021","Wed Sep 08 09:14:58 GMT 2021","1502","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Wed Sep 08 09:14:34 GMT 2021","Wed Sep 08 09:14:35 GMT 2021","1682","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 08 09:14:27 GMT 2021","Wed Sep 08 09:14:27 GMT 2021","873","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 08 09:15:05 GMT 2021","Wed Sep 08 09:15:06 GMT 2021","1016","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 08 09:14:39 GMT 2021","Wed Sep 08 09:14:40 GMT 2021","1173","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 08 09:14:51 GMT 2021","Wed Sep 08 09:14:51 GMT 2021","830","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Wed Sep 08 09:14:27 GMT 2021","Wed Sep 08 09:14:28 GMT 2021","1218","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 08 09:14:39 GMT 2021","Wed Sep 08 09:14:40 GMT 2021","1839","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 08 09:14:57 GMT 2021","Wed Sep 08 09:14:58 GMT 2021","1401","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 08 09:14:39 GMT 2021","Wed Sep 08 09:14:40 GMT 2021","1031","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 08 09:14:57 GMT 2021","Wed Sep 08 09:14:58 GMT 2021","1467","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 08 09:14:57 GMT 2021","Wed Sep 08 09:14:58 GMT 2021","1723","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Wed Sep 08 09:14:52 GMT 2021","Wed Sep 08 09:14:53 GMT 2021","1401","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Wed Sep 08 09:14:16 GMT 2021","Wed Sep 08 09:14:16 GMT 2021","972","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 08 09:14:27 GMT 2021","Wed Sep 08 09:14:28 GMT 2021","1262","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 08 09:14:43 GMT 2021","Wed Sep 08 09:14:44 GMT 2021","1518","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Wed Sep 08 09:15:29 GMT 2021","Wed Sep 08 09:15:29 GMT 2021","304","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 08 09:14:52 GMT 2021","Wed Sep 08 09:14:53 GMT 2021","1327","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 08 09:14:43 GMT 2021","Wed Sep 08 09:14:44 GMT 2021","1463","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Wed Sep 08 09:14:27 GMT 2021","Wed Sep 08 09:14:27 GMT 2021","860","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Wed Sep 08 09:15:29 GMT 2021","Wed Sep 08 09:15:29 GMT 2021","358","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 08 09:14:43 GMT 2021","Wed Sep 08 09:14:44 GMT 2021","1692","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Wed Sep 08 09:15:29 GMT 2021","Wed Sep 08 09:15:29 GMT 2021","338","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 08 09:15:29 GMT 2021","Wed Sep 08 09:15:29 GMT 2021","418","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Wed Sep 08 09:14:27 GMT 2021","Wed Sep 08 09:14:27 GMT 2021","405","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 08 09:15:05 GMT 2021","Wed Sep 08 09:15:05 GMT 2021","423","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 08 09:14:43 GMT 2021","Wed Sep 08 09:14:44 GMT 2021","1283","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 08 09:14:27 GMT 2021","Wed Sep 08 09:14:27 GMT 2021","792","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Wed Sep 08 09:14:25 GMT 2021","Wed Sep 08 09:14:26 GMT 2021","1310","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Wed Sep 08 09:14:56 GMT 2021","Wed Sep 08 09:14:57 GMT 2021","1238","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Wed Sep 08 09:15:24 GMT 2021","Wed Sep 08 09:15:24 GMT 2021","598","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 08 09:14:26 GMT 2021","Wed Sep 08 09:14:26 GMT 2021","585","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 08 09:14:43 GMT 2021","Wed Sep 08 09:14:44 GMT 2021","1831","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 08 09:14:57 GMT 2021","Wed Sep 08 09:14:58 GMT 2021","1404","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 08 09:14:27 GMT 2021","Wed Sep 08 09:14:28 GMT 2021","1430","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 08 09:14:34 GMT 2021","Wed Sep 08 09:14:35 GMT 2021","1651","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Wed Sep 08 09:14:52 GMT 2021","Wed Sep 08 09:14:53 GMT 2021","1261","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
