"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 06 09:05:38 GMT 2021","Mon Sep 06 09:05:38 GMT 2021","768","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Mon Sep 06 09:06:11 GMT 2021","Mon Sep 06 09:06:11 GMT 2021","218","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Mon Sep 06 09:05:15 GMT 2021","Mon Sep 06 09:05:15 GMT 2021","687","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Mon Sep 06 09:05:43 GMT 2021","Mon Sep 06 09:05:44 GMT 2021","1296","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Mon Sep 06 09:05:29 GMT 2021","Mon Sep 06 09:05:30 GMT 2021","1916","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Mon Sep 06 09:05:29 GMT 2021","Mon Sep 06 09:05:30 GMT 2021","1472","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Mon Sep 06 09:05:15 GMT 2021","Mon Sep 06 09:05:16 GMT 2021","1173","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Mon Sep 06 09:05:29 GMT 2021","Mon Sep 06 09:05:30 GMT 2021","1387","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Mon Sep 06 09:05:14 GMT 2021","Mon Sep 06 09:05:14 GMT 2021","422","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Mon Sep 06 09:05:20 GMT 2021","Mon Sep 06 09:05:21 GMT 2021","1756","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Mon Sep 06 09:06:11 GMT 2021","Mon Sep 06 09:06:11 GMT 2021","316","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Mon Sep 06 09:05:29 GMT 2021","Mon Sep 06 09:05:30 GMT 2021","1425","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Mon Sep 06 09:05:25 GMT 2021","Mon Sep 06 09:05:26 GMT 2021","1191","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
