"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 15:17:16 GMT 2021","Tue Sep 07 15:17:17 GMT 2021","1332","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Tue Sep 07 15:17:02 GMT 2021","Tue Sep 07 15:17:03 GMT 2021","1624","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Tue Sep 07 15:17:02 GMT 2021","Tue Sep 07 15:17:03 GMT 2021","1446","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Tue Sep 07 15:16:47 GMT 2021","Tue Sep 07 15:16:47 GMT 2021","342","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Tue Sep 07 15:16:47 GMT 2021","Tue Sep 07 15:16:47 GMT 2021","860","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Tue Sep 07 15:17:10 GMT 2021","Tue Sep 07 15:17:10 GMT 2021","812","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Tue Sep 07 15:17:02 GMT 2021","Tue Sep 07 15:17:03 GMT 2021","1382","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Tue Sep 07 15:16:53 GMT 2021","Tue Sep 07 15:16:54 GMT 2021","1599","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Sep 07 15:16:58 GMT 2021","Tue Sep 07 15:16:59 GMT 2021","1191","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Tue Sep 07 15:17:14 GMT 2021","Tue Sep 07 15:17:15 GMT 2021","1136","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Tue Sep 07 15:16:47 GMT 2021","Tue Sep 07 15:16:47 GMT 2021","774","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Tue Sep 07 15:16:45 GMT 2021","Tue Sep 07 15:16:46 GMT 2021","1169","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
