"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 16:06:13 GMT 2021","Tue Sep 07 16:06:13 GMT 2021","849","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Tue Sep 07 16:06:48 GMT 2021","Tue Sep 07 16:06:49 GMT 2021","1284","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Tue Sep 07 16:07:21 GMT 2021","Tue Sep 07 16:07:21 GMT 2021","385","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Tue Sep 07 16:07:00 GMT 2021","Tue Sep 07 16:07:00 GMT 2021","417","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Tue Sep 07 16:06:53 GMT 2021","Tue Sep 07 16:06:54 GMT 2021","1291","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Tue Sep 07 16:07:21 GMT 2021","Tue Sep 07 16:07:21 GMT 2021","392","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Tue Sep 07 16:06:52 GMT 2021","Tue Sep 07 16:06:53 GMT 2021","1252","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Tue Sep 07 16:06:23 GMT 2021","Tue Sep 07 16:06:24 GMT 2021","1484","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Tue Sep 07 16:06:30 GMT 2021","Tue Sep 07 16:06:31 GMT 2021","1768","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Sep 07 16:06:53 GMT 2021","Tue Sep 07 16:06:54 GMT 2021","1742","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Tue Sep 07 16:06:23 GMT 2021","Tue Sep 07 16:06:23 GMT 2021","304","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Tue Sep 07 16:06:48 GMT 2021","Tue Sep 07 16:06:49 GMT 2021","1356","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Tue Sep 07 16:06:23 GMT 2021","Tue Sep 07 16:06:23 GMT 2021","851","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Tue Sep 07 16:06:35 GMT 2021","Tue Sep 07 16:06:36 GMT 2021","1935","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Tue Sep 07 16:06:23 GMT 2021","Tue Sep 07 16:06:23 GMT 2021","809","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Tue Sep 07 16:06:39 GMT 2021","Tue Sep 07 16:06:40 GMT 2021","1530","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Tue Sep 07 16:06:23 GMT 2021","Tue Sep 07 16:06:24 GMT 2021","1359","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
