"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 21 12:11:38 GMT 2021","Tue Sep 21 12:11:39 GMT 2021","876","TodoMVC - React","Counter","","","","should display the current number of todo items",""
"passed","Tue Sep 21 12:11:30 GMT 2021","Tue Sep 21 12:11:31 GMT 2021","1333","TodoMVC - React","Editing","","","","should hide other controls when editing",""
"passed","Tue Sep 21 12:12:06 GMT 2021","Tue Sep 21 12:12:06 GMT 2021","491","","todo creation field","","","","should have the placeholder text ""What needs to be done?""",""
"passed","Tue Sep 21 12:11:53 GMT 2021","Tue Sep 21 12:11:54 GMT 2021","951","TodoMVC - React","Contrast","","","","has good contrast with several todos",""
"passed","Tue Sep 21 12:11:20 GMT 2021","Tue Sep 21 12:11:21 GMT 2021","855","TodoMVC - React","New Todo","","","","should trim text input",""
"passed","Tue Sep 21 12:11:15 GMT 2021","Tue Sep 21 12:11:15 GMT 2021","319","TodoMVC - React","No Todos","","","","should hide #main and #footer",""
"passed","Tue Sep 21 12:11:14 GMT 2021","Tue Sep 21 12:11:14 GMT 2021","935","","TodoMVC - React","","","","adds 2 todos",""
"passed","Tue Sep 21 12:11:51 GMT 2021","Tue Sep 21 12:11:52 GMT 2021","1414","TodoMVC - React","Routing","","","","should highlight the currently applied filter",""
"passed","Tue Sep 21 12:11:24 GMT 2021","Tue Sep 21 12:11:26 GMT 2021","1513","TodoMVC - React","Mark all as completed","","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Sep 21 12:11:39 GMT 2021","Tue Sep 21 12:11:40 GMT 2021","1320","TodoMVC - React","Clear completed button","","","","should display the correct text",""
"passed","Tue Sep 21 12:11:43 GMT 2021","Tue Sep 21 12:11:45 GMT 2021","1464","TodoMVC - React","Persistence","","","","should persist its data",""
"passed","Tue Sep 21 12:11:18 GMT 2021","Tue Sep 21 12:11:18 GMT 2021","720","TodoMVC - React","New Todo","","","","should clear text input field when an item is added",""
"passed","Tue Sep 21 12:11:31 GMT 2021","Tue Sep 21 12:11:33 GMT 2021","1723","TodoMVC - React","Editing","","","","should save edits on blur",""
"passed","Tue Sep 21 12:12:12 GMT 2021","Tue Sep 21 12:12:12 GMT 2021","325","todo page","When page is initially opened","","","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Tue Sep 21 12:11:52 GMT 2021","Tue Sep 21 12:11:53 GMT 2021","538","TodoMVC - React","Contrast","","","","has good contrast when empty",""
"passed","Tue Sep 21 12:11:18 GMT 2021","Tue Sep 21 12:11:20 GMT 2021","1378","TodoMVC - React","New Todo","","","","should append new items to the bottom of the list",""
"passed","Tue Sep 21 12:11:42 GMT 2021","Tue Sep 21 12:11:43 GMT 2021","1433","TodoMVC - React","Clear completed button","","","","should be hidden when there are no items that are completed",""
"passed","Tue Sep 21 12:11:16 GMT 2021","Tue Sep 21 12:11:18 GMT 2021","1023","TodoMVC - React","New Todo","","","","adds items",""
"passed","Tue Sep 21 12:11:15 GMT 2021","Tue Sep 21 12:11:15 GMT 2021","370","TodoMVC - React","When page is initially opened","","","","should focus on the todo input field",""
"passed","Tue Sep 21 12:11:21 GMT 2021","Tue Sep 21 12:11:21 GMT 2021","691","TodoMVC - React","New Todo","","","","should show #main and #footer when items added",""
"passed","Tue Sep 21 12:11:15 GMT 2021","Tue Sep 21 12:11:16 GMT 2021","1138","TodoMVC - React","New Todo","","","","should allow me to add todo items",""
"passed","Tue Sep 21 12:12:11 GMT 2021","Tue Sep 21 12:12:11 GMT 2021","458","todo page","When page is initially opened","","","","the cursor should have focus on the todo input field",""
"passed","Tue Sep 21 12:12:12 GMT 2021","Tue Sep 21 12:12:12 GMT 2021","527","todo page","When page is initially opened","","","","should contain the todos creation field",""
"passed","Tue Sep 21 12:11:27 GMT 2021","Tue Sep 21 12:11:28 GMT 2021","1083","TodoMVC - React","Item","","","","should allow me to un-mark items as complete",""
"passed","Tue Sep 21 12:11:40 GMT 2021","Tue Sep 21 12:11:42 GMT 2021","1479","TodoMVC - React","Clear completed button","","","","should remove completed items when clicked",""
"passed","Tue Sep 21 12:12:11 GMT 2021","Tue Sep 21 12:12:12 GMT 2021","386","todo page","When page is initially opened","","","","should have the heading ""todos""",""
"passed","Tue Sep 21 12:11:46 GMT 2021","Tue Sep 21 12:11:48 GMT 2021","1702","TodoMVC - React","Routing","","","","should respect the back button",""
"passed","Tue Sep 21 12:11:36 GMT 2021","Tue Sep 21 12:11:38 GMT 2021","1664","TodoMVC - React","Editing","","","","should cancel edits on escape",""
"passed","Tue Sep 21 12:11:33 GMT 2021","Tue Sep 21 12:11:35 GMT 2021","1938","TodoMVC - React","Editing","","","","should trim entered text",""
"passed","Tue Sep 21 12:11:26 GMT 2021","Tue Sep 21 12:11:27 GMT 2021","1062","TodoMVC - React","Item","","","","should allow me to mark items as complete",""
"passed","Tue Sep 21 12:11:07 GMT 2021","Tue Sep 21 12:11:08 GMT 2021","811","","Adding a todo item","","","","displays the item as as a todo",""
"passed","Tue Sep 21 12:11:35 GMT 2021","Tue Sep 21 12:11:36 GMT 2021","1503","TodoMVC - React","Editing","","","","should remove the item if an empty text string was entered",""
"passed","Tue Sep 21 12:11:23 GMT 2021","Tue Sep 21 12:11:24 GMT 2021","1495","TodoMVC - React","Mark all as completed","","","","should allow me to clear the complete state of all items",""
"passed","Tue Sep 21 12:11:45 GMT 2021","Tue Sep 21 12:11:46 GMT 2021","1412","TodoMVC - React","Routing","","","","should allow me to display active items",""
