"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 15 10:40:53 GMT 2021","Wed Sep 15 10:40:53 GMT 2021","898","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 15 10:40:13 GMT 2021","Wed Sep 15 10:40:13 GMT 2021","675","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 15 10:40:20 GMT 2021","Wed Sep 15 10:40:20 GMT 2021","912","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 15 10:40:46 GMT 2021","Wed Sep 15 10:40:47 GMT 2021","1289","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 15 10:41:09 GMT 2021","Wed Sep 15 10:41:09 GMT 2021","255","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 15 10:40:20 GMT 2021","Wed Sep 15 10:40:20 GMT 2021","643","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 15 10:40:33 GMT 2021","Wed Sep 15 10:40:34 GMT 2021","1371","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Wed Sep 15 10:40:29 GMT 2021","Wed Sep 15 10:40:29 GMT 2021","937","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 15 10:40:46 GMT 2021","Wed Sep 15 10:40:47 GMT 2021","1375","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 15 10:40:46 GMT 2021","Wed Sep 15 10:40:47 GMT 2021","1291","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 15 10:40:45 GMT 2021","Wed Sep 15 10:40:46 GMT 2021","1124","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Wed Sep 15 10:40:29 GMT 2021","Wed Sep 15 10:40:30 GMT 2021","1672","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 15 10:40:18 GMT 2021","Wed Sep 15 10:40:18 GMT 2021","883","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Wed Sep 15 10:41:09 GMT 2021","Wed Sep 15 10:41:09 GMT 2021","385","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Wed Sep 15 10:40:40 GMT 2021","Wed Sep 15 10:40:40 GMT 2021","767","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Wed Sep 15 10:40:53 GMT 2021","Wed Sep 15 10:40:53 GMT 2021","371","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 15 10:40:19 GMT 2021","Wed Sep 15 10:40:19 GMT 2021","317","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 15 10:40:25 GMT 2021","Wed Sep 15 10:40:26 GMT 2021","1450","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 15 10:41:05 GMT 2021","Wed Sep 15 10:41:05 GMT 2021","387","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 15 10:40:46 GMT 2021","Wed Sep 15 10:40:47 GMT 2021","1658","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Wed Sep 15 10:40:33 GMT 2021","Wed Sep 15 10:40:34 GMT 2021","1207","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 15 10:40:20 GMT 2021","Wed Sep 15 10:40:20 GMT 2021","228","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 15 10:40:41 GMT 2021","Wed Sep 15 10:40:42 GMT 2021","1265","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Wed Sep 15 10:40:25 GMT 2021","Wed Sep 15 10:40:26 GMT 2021","1356","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Wed Sep 15 10:40:33 GMT 2021","Wed Sep 15 10:40:34 GMT 2021","1716","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 15 10:41:09 GMT 2021","Wed Sep 15 10:41:09 GMT 2021","371","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 15 10:40:25 GMT 2021","Wed Sep 15 10:40:26 GMT 2021","1345","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Wed Sep 15 10:40:20 GMT 2021","Wed Sep 15 10:40:20 GMT 2021","852","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 15 10:40:20 GMT 2021","Wed Sep 15 10:40:21 GMT 2021","1205","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 15 10:41:09 GMT 2021","Wed Sep 15 10:41:09 GMT 2021","204","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 15 10:40:41 GMT 2021","Wed Sep 15 10:40:42 GMT 2021","1288","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 15 10:40:29 GMT 2021","Wed Sep 15 10:40:29 GMT 2021","948","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 15 10:40:20 GMT 2021","Wed Sep 15 10:40:20 GMT 2021","664","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
