"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 15 10:36:29 GMT 2021","Wed Sep 15 10:36:29 GMT 2021","715","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 15 10:37:18 GMT 2021","Wed Sep 15 10:37:18 GMT 2021","312","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 15 10:37:18 GMT 2021","Wed Sep 15 10:37:18 GMT 2021","357","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 15 10:36:42 GMT 2021","Wed Sep 15 10:36:43 GMT 2021","1214","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 15 10:36:42 GMT 2021","Wed Sep 15 10:36:43 GMT 2021","1375","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Wed Sep 15 10:36:29 GMT 2021","Wed Sep 15 10:36:30 GMT 2021","1198","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 15 10:36:55 GMT 2021","Wed Sep 15 10:36:56 GMT 2021","1635","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Wed Sep 15 10:36:42 GMT 2021","Wed Sep 15 10:36:43 GMT 2021","1604","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Wed Sep 15 10:36:55 GMT 2021","Wed Sep 15 10:36:56 GMT 2021","1298","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 15 10:36:55 GMT 2021","Wed Sep 15 10:36:56 GMT 2021","1310","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 15 10:36:42 GMT 2021","Wed Sep 15 10:36:43 GMT 2021","1494","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Wed Sep 15 10:36:38 GMT 2021","Wed Sep 15 10:36:39 GMT 2021","1636","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 15 10:36:38 GMT 2021","Wed Sep 15 10:36:39 GMT 2021","1015","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 15 10:36:29 GMT 2021","Wed Sep 15 10:36:29 GMT 2021","637","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Wed Sep 15 10:37:02 GMT 2021","Wed Sep 15 10:37:02 GMT 2021","363","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 15 10:36:50 GMT 2021","Wed Sep 15 10:36:51 GMT 2021","1249","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Wed Sep 15 10:36:42 GMT 2021","Wed Sep 15 10:36:43 GMT 2021","1761","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 15 10:36:28 GMT 2021","Wed Sep 15 10:36:28 GMT 2021","309","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 15 10:37:18 GMT 2021","Wed Sep 15 10:37:18 GMT 2021","209","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 15 10:36:34 GMT 2021","Wed Sep 15 10:36:35 GMT 2021","1326","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Wed Sep 15 10:36:21 GMT 2021","Wed Sep 15 10:36:21 GMT 2021","893","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 15 10:36:29 GMT 2021","Wed Sep 15 10:36:29 GMT 2021","247","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 15 10:36:50 GMT 2021","Wed Sep 15 10:36:51 GMT 2021","1301","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 15 10:36:34 GMT 2021","Wed Sep 15 10:36:35 GMT 2021","1393","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 15 10:37:14 GMT 2021","Wed Sep 15 10:37:14 GMT 2021","395","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 15 10:36:27 GMT 2021","Wed Sep 15 10:36:27 GMT 2021","908","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Wed Sep 15 10:37:02 GMT 2021","Wed Sep 15 10:37:02 GMT 2021","890","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 15 10:36:49 GMT 2021","Wed Sep 15 10:36:49 GMT 2021","792","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Wed Sep 15 10:36:50 GMT 2021","Wed Sep 15 10:36:51 GMT 2021","1260","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Wed Sep 15 10:36:38 GMT 2021","Wed Sep 15 10:36:38 GMT 2021","946","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
