"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 22 11:53:21 GMT 2021","Wed Sep 22 11:53:22 GMT 2021","1119","todo page","New Todo","","","","adds items",""
"passed","Wed Sep 22 11:53:17 GMT 2021","Wed Sep 22 11:53:17 GMT 2021","520","todo page","When page is initially opened","","","","the cursor should have focus on the todo input field",""
"passed","Wed Sep 22 11:53:18 GMT 2021","Wed Sep 22 11:53:18 GMT 2021","611","todo page","When page is initially opened","","","","should contain the todos creation field",""
"failed","Wed Sep 22 11:53:20 GMT 2021","Wed Sep 22 11:53:21 GMT 2021","664","todo page","New Todo","","","","should allow me to add todo items",""
"failed","Wed Sep 22 11:53:26 GMT 2021","Wed Sep 22 11:53:27 GMT 2021","879","todo page","New Todo","","","","should trim text input",""
"failed","Wed Sep 22 11:53:24 GMT 2021","Wed Sep 22 11:53:25 GMT 2021","829","todo page","New Todo","","","","should append new items to the bottom of the list",""
"passed","Wed Sep 22 11:53:18 GMT 2021","Wed Sep 22 11:53:19 GMT 2021","351","todo page","When page is initially opened","","","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 22 11:53:17 GMT 2021","Wed Sep 22 11:53:18 GMT 2021","461","todo page","When page is initially opened","","","","should have the heading ""todos""",""
"failed","Wed Sep 22 11:53:23 GMT 2021","Wed Sep 22 11:53:23 GMT 2021","822","todo page","New Todo","","","","should clear text input field when an item is added",""
"passed","Wed Sep 22 11:53:02 GMT 2021","Wed Sep 22 11:53:03 GMT 2021","905","","Adding a todo item","","","","displays the item as as a todo",""
"passed","Wed Sep 22 11:53:19 GMT 2021","Wed Sep 22 11:53:19 GMT 2021","454","todo page","No Todos","","","","should hide #main and #footer",""
"passed","Wed Sep 22 11:53:11 GMT 2021","Wed Sep 22 11:53:12 GMT 2021","655","","todo creation field","","","","should have the placeholder text ""What needs to be done?""",""
"failed","Wed Sep 22 11:53:27 GMT 2021","Wed Sep 22 11:53:28 GMT 2021","690","todo page","New Todo","","","","should show #main and #footer when items added",""
