"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 08:26:15 GMT 2021","Wed Sep 08 08:26:15 GMT 2021","360","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 08 08:25:25 GMT 2021","Wed Sep 08 08:25:26 GMT 2021","1967","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 08 08:25:42 GMT 2021","Wed Sep 08 08:25:43 GMT 2021","1301","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Wed Sep 08 08:26:15 GMT 2021","Wed Sep 08 08:26:15 GMT 2021","463","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 08 08:25:20 GMT 2021","Wed Sep 08 08:25:21 GMT 2021","1761","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 08 08:26:10 GMT 2021","Wed Sep 08 08:26:10 GMT 2021","557","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 08 08:25:29 GMT 2021","Wed Sep 08 08:25:30 GMT 2021","1300","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 08 08:25:13 GMT 2021","Wed Sep 08 08:25:13 GMT 2021","956","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 08 08:25:01 GMT 2021","Wed Sep 08 08:25:02 GMT 2021","1034","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 08 08:25:13 GMT 2021","Wed Sep 08 08:25:14 GMT 2021","1263","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 08 08:25:13 GMT 2021","Wed Sep 08 08:25:13 GMT 2021","845","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Wed Sep 08 08:25:38 GMT 2021","Wed Sep 08 08:25:39 GMT 2021","1358","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
