"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 16 15:18:26 GMT 2021","Thu Sep 16 15:18:26 GMT 2021","273","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Thu Sep 16 15:18:26 GMT 2021","Thu Sep 16 15:18:27 GMT 2021","1048","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Thu Sep 16 15:18:40 GMT 2021","Thu Sep 16 15:18:41 GMT 2021","1988","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Thu Sep 16 15:18:55 GMT 2021","Thu Sep 16 15:18:56 GMT 2021","1397","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Thu Sep 16 15:19:20 GMT 2021","Thu Sep 16 15:19:20 GMT 2021","373","","When page is initially opened","","should contain the todos creation field","","<a href=""https://to-jo.atlassian.net/browse/TJ-14"">TJ-14-update readme</a> todo page: When page is initially opened should contain the todos creation field",""
"passed","Thu Sep 16 15:19:20 GMT 2021","Thu Sep 16 15:19:20 GMT 2021","250","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","<a href=""https://to-jo.atlassian.net/browse/TJ-14"">TJ-14-update readme</a> todo page: When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Thu Sep 16 15:18:40 GMT 2021","Thu Sep 16 15:18:41 GMT 2021","1561","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Thu Sep 16 15:18:49 GMT 2021","Thu Sep 16 15:18:50 GMT 2021","1385","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Thu Sep 16 15:18:36 GMT 2021","Thu Sep 16 15:18:36 GMT 2021","996","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Thu Sep 16 15:19:16 GMT 2021","Thu Sep 16 15:19:16 GMT 2021","466","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Thu Sep 16 15:18:55 GMT 2021","Thu Sep 16 15:18:56 GMT 2021","1398","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Thu Sep 16 15:18:48 GMT 2021","Thu Sep 16 15:18:48 GMT 2021","930","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Thu Sep 16 15:18:53 GMT 2021","Thu Sep 16 15:18:54 GMT 2021","1394","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Thu Sep 16 15:18:49 GMT 2021","Thu Sep 16 15:18:50 GMT 2021","1361","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Thu Sep 16 15:18:26 GMT 2021","Thu Sep 16 15:18:26 GMT 2021","787","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Thu Sep 16 15:18:55 GMT 2021","Thu Sep 16 15:18:56 GMT 2021","1484","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Thu Sep 16 15:18:26 GMT 2021","Thu Sep 16 15:18:27 GMT 2021","1062","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Thu Sep 16 15:19:02 GMT 2021","Thu Sep 16 15:19:02 GMT 2021","429","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Thu Sep 16 15:18:26 GMT 2021","Thu Sep 16 15:18:26 GMT 2021","720","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Thu Sep 16 15:18:32 GMT 2021","Thu Sep 16 15:18:33 GMT 2021","1495","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Thu Sep 16 15:18:40 GMT 2021","Thu Sep 16 15:18:41 GMT 2021","1733","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Thu Sep 16 15:18:18 GMT 2021","Thu Sep 16 15:18:19 GMT 2021","1245","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Thu Sep 16 15:18:26 GMT 2021","Thu Sep 16 15:18:27 GMT 2021","1300","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Thu Sep 16 15:18:32 GMT 2021","Thu Sep 16 15:18:33 GMT 2021","1464","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Thu Sep 16 15:18:26 GMT 2021","Thu Sep 16 15:18:26 GMT 2021","639","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Thu Sep 16 15:18:24 GMT 2021","Thu Sep 16 15:18:25 GMT 2021","1012","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Thu Sep 16 15:18:36 GMT 2021","Thu Sep 16 15:18:37 GMT 2021","1799","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Thu Sep 16 15:18:36 GMT 2021","Thu Sep 16 15:18:36 GMT 2021","979","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Thu Sep 16 15:18:40 GMT 2021","Thu Sep 16 15:18:41 GMT 2021","1509","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Thu Sep 16 15:18:32 GMT 2021","Thu Sep 16 15:18:33 GMT 2021","1523","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Thu Sep 16 15:19:20 GMT 2021","Thu Sep 16 15:19:20 GMT 2021","417","","When page is initially opened","","the cursor should have focus on the todo input field","","<a href=""https://to-jo.atlassian.net/browse/TJ-14"">TJ-14-update readme</a> todo page: When page is initially opened the cursor should have focus on the todo input field",""
"passed","Thu Sep 16 15:18:25 GMT 2021","Thu Sep 16 15:18:25 GMT 2021","357","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Thu Sep 16 15:18:40 GMT 2021","Thu Sep 16 15:18:41 GMT 2021","1429","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Thu Sep 16 15:19:20 GMT 2021","Thu Sep 16 15:19:20 GMT 2021","323","","When page is initially opened","","should have the heading ""todos""","","<a href=""https://to-jo.atlassian.net/browse/TJ-14"">TJ-14-update readme</a> todo page: When page is initially opened should have the heading ""todos""",""
"passed","Thu Sep 16 15:19:02 GMT 2021","Thu Sep 16 15:19:03 GMT 2021","1020","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Thu Sep 16 15:18:55 GMT 2021","Thu Sep 16 15:18:56 GMT 2021","1566","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Thu Sep 16 15:18:49 GMT 2021","Thu Sep 16 15:18:50 GMT 2021","1331","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Thu Sep 16 15:18:55 GMT 2021","Thu Sep 16 15:18:56 GMT 2021","1729","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
