"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 16:14:53 GMT 2021","Tue Sep 07 16:14:55 GMT 2021","2514","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Tue Sep 07 16:15:09 GMT 2021","Tue Sep 07 16:15:10 GMT 2021","1481","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Tue Sep 07 16:15:23 GMT 2021","Tue Sep 07 16:15:23 GMT 2021","518","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Tue Sep 07 16:15:15 GMT 2021","Tue Sep 07 16:15:16 GMT 2021","1698","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Tue Sep 07 16:14:39 GMT 2021","Tue Sep 07 16:14:39 GMT 2021","552","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Tue Sep 07 16:14:59 GMT 2021","Tue Sep 07 16:15:00 GMT 2021","1540","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Tue Sep 07 16:15:15 GMT 2021","Tue Sep 07 16:15:16 GMT 2021","1461","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Tue Sep 07 16:14:47 GMT 2021","Tue Sep 07 16:14:49 GMT 2021","2028","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Sep 07 16:14:39 GMT 2021","Tue Sep 07 16:14:40 GMT 2021","1823","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Tue Sep 07 16:15:15 GMT 2021","Tue Sep 07 16:15:16 GMT 2021","1489","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Tue Sep 07 16:14:37 GMT 2021","Tue Sep 07 16:14:38 GMT 2021","1558","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Tue Sep 07 16:15:23 GMT 2021","Tue Sep 07 16:15:24 GMT 2021","1060","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Tue Sep 07 16:14:24 GMT 2021","Tue Sep 07 16:14:25 GMT 2021","1297","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Tue Sep 07 16:15:14 GMT 2021","Tue Sep 07 16:15:15 GMT 2021","1402","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Tue Sep 07 16:14:47 GMT 2021","Tue Sep 07 16:14:48 GMT 2021","1913","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Tue Sep 07 16:15:55 GMT 2021","Tue Sep 07 16:15:55 GMT 2021","469","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Tue Sep 07 16:14:39 GMT 2021","Tue Sep 07 16:14:40 GMT 2021","1634","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Tue Sep 07 16:14:53 GMT 2021","Tue Sep 07 16:14:54 GMT 2021","1496","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Tue Sep 07 16:14:38 GMT 2021","Tue Sep 07 16:14:38 GMT 2021","581","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Tue Sep 07 16:15:09 GMT 2021","Tue Sep 07 16:15:10 GMT 2021","1413","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Tue Sep 07 16:15:55 GMT 2021","Tue Sep 07 16:15:55 GMT 2021","502","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Tue Sep 07 16:14:59 GMT 2021","Tue Sep 07 16:15:01 GMT 2021","2055","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Tue Sep 07 16:14:39 GMT 2021","Tue Sep 07 16:14:40 GMT 2021","1042","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Tue Sep 07 16:14:47 GMT 2021","Tue Sep 07 16:14:48 GMT 2021","1838","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Tue Sep 07 16:15:55 GMT 2021","Tue Sep 07 16:15:55 GMT 2021","290","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Tue Sep 07 16:14:59 GMT 2021","Tue Sep 07 16:15:01 GMT 2021","2061","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Tue Sep 07 16:14:39 GMT 2021","Tue Sep 07 16:14:40 GMT 2021","1392","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Tue Sep 07 16:15:55 GMT 2021","Tue Sep 07 16:15:55 GMT 2021","359","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Tue Sep 07 16:14:59 GMT 2021","Tue Sep 07 16:15:00 GMT 2021","1634","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Tue Sep 07 16:15:15 GMT 2021","Tue Sep 07 16:15:16 GMT 2021","1885","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Tue Sep 07 16:15:50 GMT 2021","Tue Sep 07 16:15:50 GMT 2021","808","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Tue Sep 07 16:15:08 GMT 2021","Tue Sep 07 16:15:08 GMT 2021","921","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Tue Sep 07 16:15:15 GMT 2021","Tue Sep 07 16:15:16 GMT 2021","1616","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Tue Sep 07 16:14:59 GMT 2021","Tue Sep 07 16:15:01 GMT 2021","2109","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Tue Sep 07 16:14:39 GMT 2021","Tue Sep 07 16:14:39 GMT 2021","983","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Tue Sep 07 16:14:39 GMT 2021","Tue Sep 07 16:14:40 GMT 2021","1005","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Tue Sep 07 16:15:09 GMT 2021","Tue Sep 07 16:15:10 GMT 2021","1560","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Tue Sep 07 16:14:53 GMT 2021","Tue Sep 07 16:14:54 GMT 2021","1383","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
