"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 06 11:12:38 GMT 2021","Mon Sep 06 11:12:38 GMT 2021","636","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Mon Sep 06 11:11:55 GMT 2021","Mon Sep 06 11:11:56 GMT 2021","1723","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Mon Sep 06 11:12:43 GMT 2021","Mon Sep 06 11:12:43 GMT 2021","381","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Mon Sep 06 11:12:12 GMT 2021","Mon Sep 06 11:12:13 GMT 2021","1528","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Mon Sep 06 11:11:39 GMT 2021","Mon Sep 06 11:11:39 GMT 2021","984","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Mon Sep 06 11:11:39 GMT 2021","Mon Sep 06 11:11:40 GMT 2021","1316","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Mon Sep 06 11:11:45 GMT 2021","Mon Sep 06 11:11:46 GMT 2021","1685","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Mon Sep 06 11:11:38 GMT 2021","Mon Sep 06 11:11:38 GMT 2021","344","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Mon Sep 06 11:12:20 GMT 2021","Mon Sep 06 11:12:21 GMT 2021","1000","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Mon Sep 06 11:12:43 GMT 2021","Mon Sep 06 11:12:43 GMT 2021","480","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Mon Sep 06 11:12:43 GMT 2021","Mon Sep 06 11:12:43 GMT 2021","326","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Mon Sep 06 11:11:50 GMT 2021","Mon Sep 06 11:11:51 GMT 2021","1287","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Mon Sep 06 11:12:10 GMT 2021","Mon Sep 06 11:12:11 GMT 2021","1630","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Mon Sep 06 11:11:55 GMT 2021","Mon Sep 06 11:11:56 GMT 2021","1677","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Mon Sep 06 11:11:30 GMT 2021","Mon Sep 06 11:11:30 GMT 2021","971","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Mon Sep 06 11:11:45 GMT 2021","Mon Sep 06 11:11:46 GMT 2021","1782","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Mon Sep 06 11:11:37 GMT 2021","Mon Sep 06 11:11:38 GMT 2021","1098","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Mon Sep 06 11:12:12 GMT 2021","Mon Sep 06 11:12:13 GMT 2021","1554","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Mon Sep 06 11:11:39 GMT 2021","Mon Sep 06 11:11:39 GMT 2021","713","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Mon Sep 06 11:11:55 GMT 2021","Mon Sep 06 11:11:57 GMT 2021","2154","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Mon Sep 06 11:11:39 GMT 2021","Mon Sep 06 11:11:39 GMT 2021","803","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Mon Sep 06 11:12:04 GMT 2021","Mon Sep 06 11:12:05 GMT 2021","1021","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Mon Sep 06 11:11:50 GMT 2021","Mon Sep 06 11:11:52 GMT 2021","2173","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Mon Sep 06 11:11:39 GMT 2021","Mon Sep 06 11:11:39 GMT 2021","838","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Mon Sep 06 11:11:45 GMT 2021","Mon Sep 06 11:11:46 GMT 2021","1663","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Mon Sep 06 11:12:05 GMT 2021","Mon Sep 06 11:12:06 GMT 2021","1659","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Mon Sep 06 11:12:05 GMT 2021","Mon Sep 06 11:12:06 GMT 2021","1697","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Mon Sep 06 11:11:39 GMT 2021","Mon Sep 06 11:11:40 GMT 2021","1076","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Mon Sep 06 11:12:43 GMT 2021","Mon Sep 06 11:12:43 GMT 2021","242","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Mon Sep 06 11:11:50 GMT 2021","Mon Sep 06 11:11:51 GMT 2021","1300","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Mon Sep 06 11:12:05 GMT 2021","Mon Sep 06 11:12:06 GMT 2021","1600","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Mon Sep 06 11:11:55 GMT 2021","Mon Sep 06 11:11:56 GMT 2021","1828","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Mon Sep 06 11:11:38 GMT 2021","Mon Sep 06 11:11:38 GMT 2021","281","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Mon Sep 06 11:12:20 GMT 2021","Mon Sep 06 11:12:20 GMT 2021","463","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Mon Sep 06 11:12:12 GMT 2021","Mon Sep 06 11:12:13 GMT 2021","1538","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Mon Sep 06 11:12:12 GMT 2021","Mon Sep 06 11:12:13 GMT 2021","1918","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Mon Sep 06 11:11:55 GMT 2021","Mon Sep 06 11:11:57 GMT 2021","2132","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Mon Sep 06 11:12:12 GMT 2021","Mon Sep 06 11:12:13 GMT 2021","1330","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
