"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 15 12:52:16 GMT 2021","Wed Sep 15 12:52:17 GMT 2021","1680","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 15 12:52:29 GMT 2021","Wed Sep 15 12:52:30 GMT 2021","1252","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 15 12:52:03 GMT 2021","Wed Sep 15 12:52:03 GMT 2021","678","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 15 12:52:50 GMT 2021","Wed Sep 15 12:52:50 GMT 2021","322","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 15 12:52:12 GMT 2021","Wed Sep 15 12:52:13 GMT 2021","1706","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 15 12:52:03 GMT 2021","Wed Sep 15 12:52:04 GMT 2021","1162","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 15 12:52:08 GMT 2021","Wed Sep 15 12:52:09 GMT 2021","1350","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Wed Sep 15 12:52:16 GMT 2021","Wed Sep 15 12:52:17 GMT 2021","1319","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Wed Sep 15 12:52:12 GMT 2021","Wed Sep 15 12:52:12 GMT 2021","909","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 15 12:52:03 GMT 2021","Wed Sep 15 12:52:03 GMT 2021","600","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Wed Sep 15 12:52:12 GMT 2021","Wed Sep 15 12:52:12 GMT 2021","915","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 15 12:52:36 GMT 2021","Wed Sep 15 12:52:36 GMT 2021","810","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 15 12:52:29 GMT 2021","Wed Sep 15 12:52:30 GMT 2021","1278","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 15 12:52:46 GMT 2021","Wed Sep 15 12:52:46 GMT 2021","369","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 15 12:52:29 GMT 2021","Wed Sep 15 12:52:30 GMT 2021","1302","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 15 12:52:03 GMT 2021","Wed Sep 15 12:52:03 GMT 2021","987","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 15 12:52:02 GMT 2021","Wed Sep 15 12:52:02 GMT 2021","412","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 15 12:52:03 GMT 2021","Wed Sep 15 12:52:03 GMT 2021","852","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 15 12:52:23 GMT 2021","Wed Sep 15 12:52:23 GMT 2021","809","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
