"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 15 12:26:21 GMT 2021","Wed Sep 15 12:26:22 GMT 2021","1816","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 15 12:26:21 GMT 2021","Wed Sep 15 12:26:22 GMT 2021","1757","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Wed Sep 15 12:26:21 GMT 2021","Wed Sep 15 12:26:22 GMT 2021","1439","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Wed Sep 15 12:26:29 GMT 2021","Wed Sep 15 12:26:29 GMT 2021","842","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Wed Sep 15 12:26:05 GMT 2021","Wed Sep 15 12:26:05 GMT 2021","596","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 15 12:26:17 GMT 2021","Wed Sep 15 12:26:18 GMT 2021","1058","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 15 12:26:35 GMT 2021","Wed Sep 15 12:26:36 GMT 2021","1734","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Wed Sep 15 12:27:02 GMT 2021","Wed Sep 15 12:27:02 GMT 2021","457","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Wed Sep 15 12:27:02 GMT 2021","Wed Sep 15 12:27:02 GMT 2021","404","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 15 12:25:58 GMT 2021","Wed Sep 15 12:25:58 GMT 2021","820","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 15 12:26:12 GMT 2021","Wed Sep 15 12:26:13 GMT 2021","1549","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 15 12:26:06 GMT 2021","Wed Sep 15 12:26:06 GMT 2021","689","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Wed Sep 15 12:26:43 GMT 2021","Wed Sep 15 12:26:43 GMT 2021","559","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 15 12:26:21 GMT 2021","Wed Sep 15 12:26:22 GMT 2021","1351","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 15 12:26:06 GMT 2021","Wed Sep 15 12:26:06 GMT 2021","432","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 15 12:26:35 GMT 2021","Wed Sep 15 12:26:36 GMT 2021","1360","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 15 12:26:06 GMT 2021","Wed Sep 15 12:26:06 GMT 2021","786","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 15 12:26:35 GMT 2021","Wed Sep 15 12:26:36 GMT 2021","1347","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 15 12:26:06 GMT 2021","Wed Sep 15 12:26:07 GMT 2021","1277","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Wed Sep 15 12:26:06 GMT 2021","Wed Sep 15 12:26:06 GMT 2021","673","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Wed Sep 15 12:26:43 GMT 2021","Wed Sep 15 12:26:43 GMT 2021","966","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 15 12:26:21 GMT 2021","Wed Sep 15 12:26:22 GMT 2021","1519","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
