"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 15:19:59 GMT 2021","Tue Sep 07 15:20:00 GMT 2021","1418","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Tue Sep 07 15:19:31 GMT 2021","Tue Sep 07 15:19:32 GMT 2021","1234","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Tue Sep 07 15:19:50 GMT 2021","Tue Sep 07 15:19:51 GMT 2021","1446","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Tue Sep 07 15:20:04 GMT 2021","Tue Sep 07 15:20:05 GMT 2021","1476","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Tue Sep 07 15:20:31 GMT 2021","Tue Sep 07 15:20:31 GMT 2021","638","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Tue Sep 07 15:19:50 GMT 2021","Tue Sep 07 15:19:51 GMT 2021","1306","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Tue Sep 07 15:19:22 GMT 2021","Tue Sep 07 15:19:23 GMT 2021","1256","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Tue Sep 07 15:20:04 GMT 2021","Tue Sep 07 15:20:05 GMT 2021","1488","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Tue Sep 07 15:20:37 GMT 2021","Tue Sep 07 15:20:37 GMT 2021","369","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Tue Sep 07 15:20:37 GMT 2021","Tue Sep 07 15:20:37 GMT 2021","460","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Tue Sep 07 15:19:50 GMT 2021","Tue Sep 07 15:19:51 GMT 2021","1730","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Tue Sep 07 15:19:50 GMT 2021","Tue Sep 07 15:19:51 GMT 2021","1810","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Tue Sep 07 15:20:03 GMT 2021","Tue Sep 07 15:20:04 GMT 2021","1271","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Tue Sep 07 15:19:45 GMT 2021","Tue Sep 07 15:19:46 GMT 2021","1991","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Tue Sep 07 15:20:04 GMT 2021","Tue Sep 07 15:20:05 GMT 2021","1729","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Tue Sep 07 15:19:33 GMT 2021","Tue Sep 07 15:19:33 GMT 2021","816","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Tue Sep 07 15:20:04 GMT 2021","Tue Sep 07 15:20:05 GMT 2021","1527","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Tue Sep 07 15:19:40 GMT 2021","Tue Sep 07 15:19:41 GMT 2021","1958","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Sep 07 15:19:33 GMT 2021","Tue Sep 07 15:19:33 GMT 2021","410","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Tue Sep 07 15:19:33 GMT 2021","Tue Sep 07 15:19:33 GMT 2021","889","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Tue Sep 07 15:19:33 GMT 2021","Tue Sep 07 15:19:34 GMT 2021","1290","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Tue Sep 07 15:19:50 GMT 2021","Tue Sep 07 15:19:51 GMT 2021","1525","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Tue Sep 07 15:19:33 GMT 2021","Tue Sep 07 15:19:34 GMT 2021","1544","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Tue Sep 07 15:20:12 GMT 2021","Tue Sep 07 15:20:12 GMT 2021","451","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Tue Sep 07 15:19:59 GMT 2021","Tue Sep 07 15:20:00 GMT 2021","1347","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Tue Sep 07 15:19:33 GMT 2021","Tue Sep 07 15:19:34 GMT 2021","1409","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Tue Sep 07 15:20:12 GMT 2021","Tue Sep 07 15:20:12 GMT 2021","956","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Tue Sep 07 15:19:45 GMT 2021","Tue Sep 07 15:19:46 GMT 2021","1191","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Tue Sep 07 15:19:32 GMT 2021","Tue Sep 07 15:19:32 GMT 2021","639","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Tue Sep 07 15:20:04 GMT 2021","Tue Sep 07 15:20:05 GMT 2021","1387","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Tue Sep 07 15:19:59 GMT 2021","Tue Sep 07 15:20:00 GMT 2021","1401","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Tue Sep 07 15:19:58 GMT 2021","Tue Sep 07 15:19:58 GMT 2021","879","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
